listing_id,name,city,neighborhood,room_type,accommodates,property_type,price,review_scores_rating
1211709784437185280,Cozy Portland Classic- Walk to Local Coffee & Food,Portland,Buckman,Entire home/apt,2,Entire home,87.0,4.67
51657495,Sunny & bright - close to everything!,Portland,King,Entire home/apt,6,Entire home,0.0,4.67
1231937321624466176,Cozy North Tabor Retreat ~ Families & Remote Work,Portland,North Tabor,Entire home/apt,4,Entire home,147.0,4.67
1016191923901612288,Portland AF,Portland,Powellhurst-Gilbert,Entire home/apt,2,Tiny home,41.0,4.67
1245748962745413120,mcm sw hills house,Portland,South Burlingame,Entire home/apt,6,Entire home,104.0,4.67
1114709133889331328,Cedar Room with Private Bath,Portland,Powellhurst-Gilbert,Private room,2,Private room in home,39.0,4.67
22618305,Stylish apartment on the edge of Pearl,Portland,Old Town/Chinatown,Entire home/apt,3,Entire rental unit,85.0,4.67
1217615797761867520,Sedona Vibes in PDX ~ Walk to Local Shops & Coffee,Portland,Concordia,Entire home/apt,4,Entire home,113.0,4.67
49759579,Furnished 2BD side of duplex in quiet neighborhood,Portland,South Burlingame,Entire home/apt,5,Entire townhouse,118.0,4.67
42693147,BEST NEIGHBORHOOD IN TOWN - 23,Portland,Northwest District,Entire home/apt,2,Entire rental unit,54.0,4.67
37213399,Classic Portland Pearl District Condo,Portland,Northwest District,Entire home/apt,2,Entire condo,70.0,4.67
1254425778970428160,Bright Recently Upgraded Apt – Downtown Location,Portland,Pearl,Entire home/apt,2,Entire rental unit,86.0,4.67
883518232938647296,Cozy pied-à-terre in NE PDX,Portland,Concordia,Entire home/apt,2,Entire rental unit,65.0,4.67
1229188751637987328,The Perfect Portland Escape ~ Chef''s Kitchen,Portland,North Tabor,Entire home/apt,8,Entire home,186.0,4.67
1073964520206045056,Brooklyn 2BR House with Hot Tub,Portland,Brooklyn Action Corps,Entire home/apt,4,Entire home,104.0,4.67
1163875111287381760,The Clyde by Kasa | Standard Queen Room,Portland,Portland Downtown,Private room,2,Room in hotel,61.0,4.67
2975954,Apartment in 1911 craftsman home,Portland,Sabin,Entire home/apt,3,Entire rental unit,100.0,4.67
841428982778722816,Peaceful basement studio,Portland,Kerns,Entire home/apt,4,Entire guesthouse,134.0,4.67
1165583030195103232,Touch of Timeless Glamour in Unique Deluxe Queen,Portland,Goose Hollow,Private room,2,Room in boutique hotel,100.0,4.67
14068580,F138,Portland,Pleasant Valley,Entire home/apt,4,Entire home,249.0,4.67
1217626441492709376,The Tiny Oasis Steps to Local Coffee & Restaurants,Portland,Concordia,Entire home/apt,2,Camper/RV,73.0,4.67
51618968,Hollywood Haven Petfriendly Walkable Kitchenette,Portland,Hollywood,Entire home/apt,5,Entire guest suite,68.0,4.67
871721529181150336,Relax in Style at a Boutique Hotel with Signature!,Portland,Goose Hollow,Hotel room,2,Room in hotel,0.0,4.67
1227222193025681152,The Modern Bungalow of Beaumont,Portland,Cully,Entire home/apt,4,Entire home,120.0,4.67
1263036839533626368,Luxury One Bedroom in Memoir Buckman Building,Portland,Buckman,Entire home/apt,2,Entire serviced apartment,158.0,4.67
1249331361656505600,Luxury 2BR Mississisppi Home~ 95 WalkScore,Portland,Boise,Entire home/apt,4,Entire rental unit,121.0,4.67
1297975417677892096,"Heart of Hawthorne! Newly Remodeled, 99 Walk Score",Portland,Richmond,Entire home/apt,6,Entire home,113.0,4.67
1302323806418388480,Quintessential 1922 2BR Craftsman,Portland,Kerns,Entire home/apt,4,Entire home,148.0,4.67
52630652,Woodstock/Eastmoreland Fun Walkable Inner SE Apt.,Portland,Woodstock,Entire home/apt,3,Entire rental unit,101.0,4.67
45457300,Renovated 3BR Tilikum View in heart of SE Division,Portland,Hosford-Abernethy,Entire home/apt,6,Entire home,137.0,4.66
19865184,1898UrbanVictorian Parlor Apt.near Convention Ctr.,Portland,Kerns,Entire home/apt,2,Entire rental unit,125.0,4.66
853145330798317312,Modern Boho Subunit in Stunning Sellwood-Moreland,Portland,Sellwood-Moreland Improvement League,Entire home/apt,4,Entire home,112.0,4.65
37660495,Unit P - Hotel Style Studio Apartment,Portland,Overlook,Entire home/apt,2,Entire guest suite,50.0,4.65
9118702,2BR Renovated Craftsman by Sellwood Park,Portland,Sellwood-Moreland Improvement League,Entire home/apt,4,Entire home,266.0,4.65
9319598,Cool apartment in middle of it all,Portland,Northwest District,Entire home/apt,3,Entire rental unit,400.0,4.65
765129266078344448,Historical Portland Home < 2 Mi to Downtown!,Portland,Irvington,Entire home/apt,10,Entire home,332.0,4.64
1213079392080802816,Mt Tabor Retreat ~ Local Eateries ~ Shops ~ Bars,Portland,Richmond,Entire home/apt,2,Entire home,71.0,4.64
54160738,Renovated Condo in the Heart of Portland,Portland,Northwest District,Entire home/apt,2,Entire condo,68.0,4.64
872532356620495488,Central location 2BR Q21 | Patio | Firepit,Portland,Northwest District,Entire home/apt,6,Entire townhouse,234.0,4.64
9543693,Inner NE  Private Apt 1BR,Portland,King,Entire home/apt,6,Entire rental unit,89.0,4.63
43556284,Best Neighborhood in Portland- 14,Portland,Northwest District,Entire home/apt,2,Entire rental unit,57.0,4.63
17637225,Cozy home in the Alberta Arts District,Portland,Vernon,Entire home/apt,6,Entire home,73.0,4.63
3884940,Arbor Lodge Guest Suite,Portland,Arbor Lodge,Entire home/apt,2,Entire home,108.0,4.63
1217614282017083136,Classic 1920s Alberta Four Bedroom Haven,Portland,Concordia,Entire home/apt,8,Entire home,183.0,4.63
32663622,"1931 bungalow, 1BA, fireplace & yards w 1 cat",Portland,Montavilla,Entire home/apt,1,Entire home,104.0,4.63
1151857,Vintage Charm *Queen* at Opal 28 Apt 2,Portland,Kerns,Entire home/apt,2,Entire rental unit,64.0,4.63
1214501821070318336,The Sullivan''s Gulch Lodge ~ 94 WalkScore,Portland,Irvington,Entire home/apt,2,Entire rental unit,76.0,4.63
763138676352579072,Charming vintage studio DT Portland,Portland,Northwest District,Entire home/apt,2,Entire condo,55.0,4.63
741990840694328960,Central & Cozy in Hollywood!,Portland,Hollywood,Private room,1,Private room in rental unit,62.0,4.63
36200927,"Hotel Rose, Bridgetown Two Doubles",Portland,Portland Downtown,Private room,4,Room in boutique hotel,106.0,4.63
53718164,Studio | Deck | Fireplace | Garden,Portland,Eastmoreland,Entire home/apt,3,Entire rental unit,54.0,4.63
1163878862376123648,The Clyde by Kasa | Deluxe Queen Room,Portland,Portland Downtown,Private room,2,Room in hotel,68.0,4.63
49437507,Artistic Suite at the Kenton Hotel,Portland,Kenton,Entire home/apt,2,Entire rental unit,59.0,4.63
9759612,Room/ B_Green,Portland,Lents,Private room,2,Private room in home,35.0,4.62
1223194395056026624,Cozy Scandinavian Loft ~ Espresso & Boutiques,Portland,Northwest District,Entire home/apt,4,Entire rental unit,125.0,4.62
39246069,Farmhouse Apartment in Sweet Woodlawn,Portland,Woodlawn,Entire home/apt,2,Entire guest suite,90.0,4.62
1079185748816520704,Portland Fun Colorful Victorian ~ 91 WalkScore,Portland,King,Entire home/apt,8,Entire home,142.0,4.62
4491259,"Bright Mississippi AC MAX 2 Dwntwn Portland, OR",Portland,Overlook,Entire home/apt,2,Entire rental unit,101.0,4.61
49435388,Kenton Hotel City of Roses Suite,Portland,Kenton,Entire home/apt,2,Entire rental unit,59.0,4.61
7591432,Live like a PDX local in this private apartment!,Portland,Arbor Lodge,Entire home/apt,2,Entire guesthouse,50.0,4.61
1248751921061550080,1923 Vintage Home in Belmont ~Near Coffee & Brunch,Portland,Buckman,Entire home/apt,4,Entire home,123.0,4.6
525395,Gorgeous Bungalow with Hot Tub close to Downtown,Portland,South Portland,Entire home/apt,5,Entire bungalow,328.0,4.6
41932344,Best neighborhood in Portland!!!25,Portland,Northwest District,Entire home/apt,2,Entire rental unit,55.0,4.6
1229763242309632256,Custom North Tabor Farmhouse ~ Gym + Chefs Kitchen,Portland,North Tabor,Entire home/apt,8,Entire home,166.0,4.6
26230941,Cozy Maywood Park Apartment,Portland,Parkrose,Entire home/apt,4,Entire rental unit,110.0,4.6
613891837460698752,"Small bedroom walkable to 100+ food,drinks,coffee",Portland,King,Private room,1,Private room in home,33.0,4.6
1239145380314229248,Charming Portland Home in Hollywood District,Portland,Grant Park,Entire home/apt,8,Entire home,217.0,4.6
50663158,Artist''s Modern & Serene Home in the Alberta Arts,Portland,King,Entire home/apt,2,Entire home,137.0,4.6
1188598794773234432,"Beaumont Wilshire Tudor 2BR, 3 BA",Portland,Beaumont-Wilshire,Entire home/apt,5,Entire home,225.0,4.6
1386922,Mississippi Ave Basement Studio,Portland,Humboldt,Entire home/apt,2,Entire rental unit,65.0,4.6
1216713384380614144,Luxurious Alphabet District Home - 99 Walk Score,Portland,Northwest District,Entire home/apt,8,Entire home,245.0,4.6
1302935452993454080,Modern 1BR Apartment - Free Parking! 2,Portland,Pearl,Entire home/apt,3,Entire rental unit,85.0,4.6
41821026,NE Haven (Bedroom 1),Portland,Cully,Private room,1,Private room in home,65.0,4.6
49425236,Kenton Hotel Tillamook Suite,Portland,Kenton,Entire home/apt,2,Entire rental unit,53.0,4.59
776405964169451392,"Magnificent Location, *Pet Friendly*, Steam Shower",Portland,Foster-Powell,Entire home/apt,8,Entire home,179.0,4.59
1294196969203030784,Premier King | Oasis in the heart of Downtown,Portland,Portland Downtown,Private room,2,Room in hotel,86.0,4.59
1211005276342278400,Stay Portland Collection - Brooklyn 1 Bed Apt,Portland,Brooklyn Action Corps,Entire home/apt,2,Entire rental unit,69.0,4.58
1163858048574624256,The Clyde by Kasa | Double Full Room,Portland,Portland Downtown,Private room,4,Room in hotel,68.0,4.58
602405826229282688,Room walk-in closet in spacious Mississippi Home,Portland,Boise,Private room,1,Private room in home,35.0,4.58
1525272,The Irvington off Broadway studio condominium,Portland,Irvington,Entire home/apt,2,Entire condo,55.0,4.58
52816816,Our peaceful dwelling,Portland,Powellhurst-Gilbert,Private room,2,Private room in home,50.0,4.58
1243615,Captain''s Bed at Portland Farmhouse Cottage,Portland,Marshall Park,Private room,2,Private room in cottage,72.0,4.57
1137179650146813440,Custom North Tabor Farmhouse ~ Gym + Chefs Kitchen,Portland,North Tabor,Entire home/apt,4,Entire home,147.0,4.57
16568420,Waterfront Pearl Modern Large Home Away From Home,Portland,Old Town/Chinatown,Entire home/apt,5,Entire condo,115.0,4.57
50132077,"Sunshine Suite: Walkable, Sun Room, Quiet Street",Portland,Rose City Park,Entire home/apt,3,Entire rental unit,96.0,4.57
27263238,"Walk 2 Restaurants & Park, Private Entrance",Portland,Richmond,Entire home/apt,4,Entire rental unit,103.0,4.57
717481886813195264,The Portland Loft- Stylish Penthouse with Views!,Portland,Portland Downtown,Entire home/apt,2,Entire loft,144.0,4.56
708000592674343296,Charming 2BD/1BA. Classic Ranch. Close to airport,Portland,Cully,Entire home/apt,3,Entire home,142.0,4.56
594772798810713728,Spacious 4 bedroom home w two kitchens,Portland,Hosford-Abernethy,Entire home/apt,9,Entire home,264.0,4.56
16413063,BEST NEIGHBORHOOD IN PORTLAND!!! #17,Portland,Northwest District,Entire home/apt,2,Entire rental unit,58.0,4.56
9760306,Room/A_Green,Portland,Lents,Private room,2,Private room in home,40.0,4.55
8053707,Sunny bedrooms  Craftsman style home NW Portland,Portland,Northwest District,Private room,2,Private room in home,113.0,4.55
1176444962161649664,Spacious Getaway in Woodlawn Triangle,Portland,Woodlawn,Entire home/apt,8,Entire home,191.0,4.55
8597145,GREAT NOB HILL NEIGHBORHOOD - 21,Portland,Northwest District,Entire home/apt,2,Entire rental unit,56.0,4.54
33370307,Forested Escape Minutes from OHSU,Portland,Southwest Hills,Entire home/apt,5,Entire guest suite,91.0,4.54
236108,Large COMFY Room in Alberta Arts,Portland,Sabin,Private room,2,Private room in home,40.0,4.54
1062589223192713216,Cozy-Comfy Central - 2 bdrm,Portland,Richmond,Entire home/apt,5,Entire home,108.0,4.54
829790858587040640,"Hot Tub, Game Room & Fire Pit!",Portland,Sullivan''s Gulch,Entire home/apt,5,Entire home,220.0,4.54
49554938,Urban Chic Apartment in the Alberta Arts District,Portland,King,Entire home/apt,3,Entire guest suite,100.0,4.54
26466422,"Liebe Guesthouse - Cozy Home, Convenient Location",Portland,Lents,Entire home/apt,4,Entire guest suite,94.0,4.54
49435826,Kenton Hotel Eclectic Suite,Portland,Kenton,Entire home/apt,2,Entire rental unit,59.0,4.54
42927687,Best Neighborhood in Town! 9,Portland,Northwest District,Entire home/apt,2,Entire rental unit,50.0,4.54
1211637312090273024,Stay Portland Collection - Bright Brooklyn Studio,Portland,Brooklyn Action Corps,Entire home/apt,2,Entire rental unit,69.0,4.53
7547444,Near Oregon Convention Center,Portland,Sullivan''s Gulch,Private room,1,Private room in home,55.0,4.53
9887235,"Tranquil/Bright 2 Bedroom, home in NE Portland",Portland,Cully,Entire home/apt,3,Entire home,104.0,4.53
1163858920894408704,"The Clyde by Kasa | Basic Triple, Shared Bathroom",Portland,Portland Downtown,Private room,3,Room in hotel,50.0,4.52
637011,"Eclectic, cheerful, musical home",Portland,Multnomah,Private room,2,Private room in home,54.0,4.52
49435130,Kenton Hotel 3 Sisters Suite,Portland,Kenton,Entire home/apt,2,Entire rental unit,59.0,4.52
93613,Sunny Queen Room in FUN Alberta Arts,Portland,Sabin,Private room,1,Private room in home,47.0,4.51
676333784462773632,Cozy modern guest suite in friendly neighboorhood,Portland,Montavilla,Entire home/apt,3,Entire guest suite,69.0,4.51
23268451,Big Bright Private Home in Excellent  Alberta Area,Portland,Vernon,Entire home/apt,4,Entire guest suite,68.0,4.5
1137167617341210752,The Raynes House ~ Explorers & Remote Workers,Portland,North Tabor,Entire home/apt,3,Entire home,127.0,4.5
671858254574642176,Adorable 1 bedroom guest house,Portland,Lents,Entire home/apt,2,Entire guest suite,59.0,4.5
950029361690149888,Vacation Starts Here! Near Lan Su Chinese Garden,Portland,Portland Downtown,Hotel room,2,Room in hotel,0.0,4.5
873877255708787968,Spacious 3BR Q21 | Elevator | Washer/Dryer,Portland,Northwest District,Entire home/apt,8,Entire condo,345.0,4.5
686055616461675520,Alberta Arts 3 Bedroom with Gas Fireplace & A/C,Portland,Vernon,Entire home/apt,6,Entire townhouse,107.0,4.5
1135437412474835328,Gorgeous 1BR Apt in the heart of Downtown PDX,Portland,Pearl,Entire home/apt,4,Entire rental unit,145.0,4.5
925471616132982656,1-BR Condo w/ Private Parking,Portland,South Portland,Entire home/apt,2,Entire rental unit,132.0,4.5
1223199785978002688,Cozy Haven by the Hill - Downtown & OHSU!,Portland,South Portland,Entire home/apt,4,Entire home,126.0,4.5
47732938,Patio Villa for 1-4 w/ kitchens & gas firepit,Portland,Humboldt,Entire home/apt,4,Entire villa,155.0,4.5
1100684675031978880,Dog-friendly 2BR with covered porch & yard,Portland,Rose City Park,Entire home/apt,3,Entire home,154.0,4.5
791444017963915392,The Barn Tiny House @ Tiny Digs Hotel- Farm Vibe,Portland,Kerns,Entire home/apt,2,Room in boutique hotel,170.0,4.5
1103719835588788096,Landing Pad Close 2 Downtown 423,Portland,King,Entire home/apt,7,Entire home,85.0,4.5
53346652,"Luxury Open Plan Apt, Free Parking",Portland,Pearl,Entire home/apt,4,Entire rental unit,79.0,4.5
736514022686748672,Hazelwood getaway in NE Portland #2,Portland,Hazelwood,Private room,1,Private room in home,30.0,4.5
1223962828815418112,Tiny House SW Portland! TreeView,Portland,South Portland,Entire home/apt,3,Tiny home,45.0,4.5
1165582204959994624,Spacious Premium Queen with Signature Amenities,Portland,Goose Hollow,Private room,2,Room in boutique hotel,0.0,4.5
1314599277509634560,Elegant World''s Fair 2BR Home w/  97 WalkScore,Portland,Northwest District,Entire home/apt,4,Entire home,154.0,4.5
1263049482511780608,Luxury Two Bedroom in Memoir Buckman Building,Portland,Buckman,Entire home/apt,4,Entire serviced apartment,234.0,4.5
39168630,"Charming 3 bed, 2 bath Portland/ Multnomah Village",Portland,Multnomah,Entire home/apt,6,Entire home,115.0,4.5
2243045,Enjoy Living Right on the Riverfront!  2b/2b,Portland,Old Town/Chinatown,Entire home/apt,5,Entire condo,115.0,4.5
1303041492203032064,Posh Local 2BR  -  Boutiques & Eateries,Portland,Northwest District,Entire home/apt,2,Entire home,144.0,4.5
831782549297378688,"LG Home/Room/Bath/NWilliams Trendy, Food,Bars,Yard",Portland,Humboldt,Private room,1,Private room in home,38.0,4.5
1169743413798052864,Modern Amenities and Cozy Spaces,Portland,Wilkes,Entire home/apt,5,Entire home,246.0,4.5
752496894983364096,Fantastically Located Urban Retreat: Painted Hills,Portland,Lloyd District,Entire home/apt,8,Entire condo,96.0,4.5
1296355512400961024,Stylish  1BR in PDX~ Walk to Local Shops & Coffee,Portland,Concordia,Entire home/apt,2,Entire home,86.0,4.5
987738194847784704,Heart of the Pearl. South Facing Studio.,Portland,Pearl,Entire home/apt,2,Entire rental unit,65.0,4.5
551592062677838272,1 Bdm Apt between the Pearl Dist/ NW 23rd & OHSU,Portland,Northwest District,Entire home/apt,4,Entire rental unit,75.0,4.5
1208238199871170816,Downtown Portland Cozy Studio,Portland,Northwest District,Entire home/apt,2,Entire rental unit,70.0,4.5
1196515705729279744,Buckman Bliss: Quiet Oasis Near Portland''s Pulse,Portland,Buckman,Entire home/apt,2,Entire rental unit,85.0,4.5
49420902,Kenton Hotel Blue Forest Suite,Portland,Kenton,Entire home/apt,2,Entire rental unit,54.0,4.5
27553121,"Near Eastport Plaza, Short drive to PDX, Downtown",Portland,Lents,Entire home/apt,2,Entire guest suite,90.0,4.5
1048611916554444416,Airsteam on Farm-Nature-City,Portland,Powellhurst-Gilbert,Entire home/apt,4,Camper/RV,100.0,4.5
45241064,"5min to Freeway, 15min to Airport/DT",Portland,Montavilla,Entire home/apt,4,Entire rental unit,99.0,4.49
37155971,Bright and Cozy Alberta Arts Bungalow with 2 Bds,Portland,Alameda,Entire home/apt,4,Entire home,68.0,4.47
1240279063303126272,Glamourous Old Hollywood Apartment ~ 92 WalkScore,Portland,Hosford-Abernethy,Entire home/apt,2,Entire rental unit,73.0,4.47
751466143120941824,The Artist''s Garden - Tiny Studio Cottage,Portland,Woodstock,Entire home/apt,2,Entire cottage,65.0,4.47
49423336,Kenton Hotel Mt. Hood Suite,Portland,Kenton,Entire home/apt,2,Entire rental unit,56.0,4.46
49347736,Playful Suite at the Kenton Hotel,Portland,Kenton,Entire home/apt,2,Entire rental unit,55.0,4.46
1258030518825555456,Buzzy living-room style lobby,Portland,Old Town/Chinatown,Private room,2,Room in hotel,84.0,4.46
14632018,Portland vintage 2 br in heart of SE Woodstock,Portland,Woodstock,Entire home/apt,4,Entire rental unit,149.0,4.45
49435494,Kenton Hotel Lighthouse Suite,Portland,Kenton,Entire home/apt,2,Entire rental unit,59.0,4.45
36558877,Contemporary Studio | Patio | W/D,Portland,Northwest District,Entire home/apt,2,Entire rental unit,164.0,4.45
1179315849893823744,"Fantastic 1920''s English Cottage w/ Patio, Seconds",Portland,Multnomah,Entire home/apt,5,Entire home,127.0,4.44
49436160,Kenton Hotel Snow Suite * Monthly Rates,Portland,Kenton,Entire home/apt,2,Entire rental unit,56.0,4.43
51038540,Ross Island Rooftop 2-bedroom with All the Views,Portland,Brooklyn Action Corps,Entire home/apt,3,Entire condo,81.0,4.43
36199672,"Hotel Rose, Stumptown Balcony Two Doubles",Portland,Portland Downtown,Private room,4,Room in boutique hotel,139.0,4.43
578134728854031360,Forest getaway- walk to trails/Zoo/Rose Gardens,Portland,Arlington Heights,Entire home/apt,6,Entire home,199.0,4.43
1211035724425346304,Stay Portland Collection - Spacious Studio in PDX,Portland,Brooklyn Action Corps,Entire home/apt,2,Entire rental unit,73.0,4.43
674708571417397376,Close-in Spacious Boho-Glam 1br Apartment by Park,Portland,Humboldt,Entire home/apt,3,Entire rental unit,19.0,4.42
1140825297879197184,Modern 2-BR Sanctuary - A Walkers Paradise,Portland,Richmond,Entire home/apt,4,Entire rental unit,73.0,4.41
114086,Bright Friendly Home- Alberta Arts,Portland,Sabin,Private room,1,Private room in hostel,28.0,4.41
1071812359002254208,Modern 1BR Apartment - Free Parking!,Portland,Pearl,Entire home/apt,4,Entire rental unit,154.0,4.4
1214513593236683776,The Garden Cottage on Broadway ~ 94 WalkScore ~,Portland,Irvington,Entire home/apt,2,Entire rental unit,80.0,4.4
36200434,"Hotel Rose, Stumptown Two Doubles",Portland,Portland Downtown,Private room,4,Room in boutique hotel,0.0,4.4
41181567,BEST NEIGHBORHOOD IN TOWN! 20,Portland,Northwest District,Entire home/apt,2,Entire rental unit,54.0,4.4
31466805,Bedroom in Condo with a lovely view.,Portland,Old Town/Chinatown,Private room,1,Private room in condo,49.0,4.4
134282,Daylight Foodie''s Paradise & Everyone''s Fun Zone,Portland,Boise,Entire home/apt,3,Entire rental unit,78.0,4.39
1163883252870975744,"The Clyde by Kasa | Basic Queen, Shared Bathroom",Portland,Portland Downtown,Private room,2,Room in hotel,54.0,4.38
49423213,Kenton Hotel River Suite,Portland,Kenton,Entire home/apt,2,Entire rental unit,59.0,4.38
49423032,Kenton Hotel Rose Garden Suite,Portland,Kenton,Entire home/apt,2,Entire rental unit,56.0,4.38
755546773009805696,Superbly Located Urban Retreat: Silver Falls,Portland,Irvington,Entire home/apt,8,Entire condo,91.0,4.38
21494223,Walkable 2BR | Central AC | Private W/D,Portland,Northwest District,Entire home/apt,6,Entire condo,216.0,4.38
14782685,"Portlandia/Craftsman, Downtown, Food! Pet Friendly",Portland,Grant Park,Entire home/apt,16,Entire home,113.0,4.37
7616616,Modern Rustic Zen  SE Studio Loft,Portland,Brentwood-Darlington,Entire home/apt,2,Entire guest suite,64.0,4.36
1029097532244244992,Eastside Lodge Portland: 2 Queen Bed,Portland,Kerns,Private room,4,Room in hotel,79.0,4.36
357732,"Cheerful, musical, eclectic home",Portland,Multnomah,Private room,1,Private room in home,50.0,4.35
898483410783527936,"Dog-friendly 2BR, walk to Division & Hawthorne",Portland,Hosford-Abernethy,Entire home/apt,4,Entire home,182.0,4.33
36199575,"Hotel Rose, Stumptown Balcony King",Portland,Portland Downtown,Private room,2,Room in boutique hotel,0.0,4.33
872532226931715328,Perfect 2BR Waterview Q21 | Patio |,Portland,Northwest District,Entire home/apt,4,Entire condo,224.0,4.33
49637022,Kenton Hotel Columbia Gorge Suite,Portland,Kenton,Entire home/apt,2,Entire rental unit,55.0,4.33
39337587,Cozy private room,Portland,Hazelwood,Private room,2,Private room in townhouse,26.0,4.33
1055260349224163968,Modern Detached ADU in SE PDX,Portland,Woodstock,Entire home/apt,4,Entire home,85.0,4.33
41431514,KEX Portland-Deluxe King Ensuite,Portland,Kerns,Private room,2,Room in boutique hotel,0.0,4.33
15378341,Hawthorne / Tabor Getaway,Portland,Mt. Tabor,Entire home/apt,4,Entire home,95.0,4.33
628233626827164032,"Spacious, Downtown Location – relaxing!",Portland,Pearl,Entire home/apt,3,Entire rental unit,79.0,4.33
1248717369348061952,Heart of Buckman 2BR Dream 86 WalkScore,Portland,Sunnyside,Entire home/apt,4,Entire home,123.0,4.33
42380321,Best Neighborhood in Town! 11,Portland,Northwest District,Entire home/apt,2,Entire rental unit,50.0,4.33
1211691981675335936,Stay Portland Collection - Perfect Craftsman,Portland,Buckman,Entire home/apt,2,Entire home,78.0,4.33
791444003630106624,Bamboo Tiny House @ Tiny Digs Hotel- Far East Vibe,Portland,Kerns,Entire home/apt,3,Room in boutique hotel,182.0,4.33
49435676,Kenton Hotel Crater Lake Suite,Portland,Kenton,Entire home/apt,2,Entire rental unit,59.0,4.33
699341738040482560,"Craftsman ,Dog friendly,fenced ,Overlook,UofP ,",Portland,Overlook,Entire home/apt,6,Entire home,115.0,4.33
980724230458451712,Craftsman Style Home,Portland,Humboldt,Entire home/apt,8,Entire home,187.0,4.33
1037838353277729280,Vintage in-city retreat,Portland,Pleasant Valley,Entire home/apt,4,Entire home,138.0,4.33
36199830,"Hotel Rose, Stumptown King",Portland,Portland Downtown,Private room,2,Room in boutique hotel,95.0,4.32
49425107,Kenton Hotel Cannon Suite * Monthly Rates,Portland,Kenton,Entire home/apt,2,Entire rental unit,55.0,4.31
890090772362310528,PDX Studios: 1C - Long-Term Stays Welcome!,Portland,Boise,Entire home/apt,2,Entire rental unit,59.0,4.29
1216787712385821696,Noir-Emerald: Modern TinyLux in Portland,Portland,Boise,Entire home/apt,2,Tiny home,76.0,4.28
1212390828195120128,Renewed 1910 Classic Craftsman ~ 95 WalkScore,Portland,Buckman,Entire home/apt,6,Entire home,175.0,4.25
43328124,Best neighborhood in Portland- 25,Portland,Northwest District,Entire home/apt,2,Entire rental unit,50.0,4.25
942383793527622400,Privacy and peace to relax.,Portland,Brentwood-Darlington,Entire home/apt,1,Entire guest suite,89.0,4.25
1114039101986762368,Rose Den Retreat Guest Suite,Portland,Overlook,Private room,3,Private room in home,53.0,4.25
981307394211319552,spacious beautiful home,Portland,Hazelwood,Entire home/apt,11,Entire home,315.0,4.23
44318730,Alberta Arts house walking distance to everything!,Portland,Concordia,Entire home/apt,6,Entire home,112.0,4.22
1212378122919789056,1892 Bohemian Dream Studio in Ladd''s Addition,Portland,Hosford-Abernethy,Entire home/apt,2,Entire home,67.0,4.22
994292533218406528,Walkable Basement Guest Suite,Portland,Roseway,Entire home/apt,2,Entire guest suite,37.0,4.2
36200233,"Hotel Rose, Stumptown King Accessible w/Tub",Portland,Portland Downtown,Private room,2,Room in boutique hotel,0.0,4.2
46625231,Historic St. Johns 1909 Farmhouse,Portland,St. Johns,Entire home/apt,6,Entire home,605.0,4.2
1248705532694233600,"Sunny PDX 2BR ~ Local Eateries, Parks & Espresso",Portland,Sunnyside,Entire home/apt,4,Entire rental unit,129.0,4.14
1232932892260980480,Perfect SE Portland Retreat,Portland,Creston-Kenilworth,Entire home/apt,4,Entire home,104.0,4.14
28102068,AMAZING NEIGHBORHOOD IN PORTLAND!,Portland,Northwest District,Entire home/apt,2,Entire rental unit,49.0,4.13
1216071426077891584,1923 Belmont House of Antiques ~ Coffee & Brunch,Portland,Buckman,Entire home/apt,8,Entire home,238.0,4.1
807538018934047104,Charming and Bright 1 Bedroom Alberta Arts Loft,Portland,Concordia,Entire home/apt,2,Entire rental unit,58.0,4.1
952219185508515712,Airstream oasis w/ hot tub,Portland,Foster-Powell,Entire home/apt,2,Camper/RV,54.0,4.09
1176970353828791040,Furnished bachelor''s pad.,Portland,Hazelwood,Private room,1,Private room in rental unit,31.0,4.0
791443989413789568,The Arthur Tiny House @Tiny Digs Hotel- Train Vibe,Portland,Kerns,Entire home/apt,4,Room in boutique hotel,188.0,4.0
45636374,A cozy 2bedrooms unit in a dulplex.,Portland,Cully,Entire home/apt,4,Entire rental unit,90.0,4.0
1249336962611011584,"Cozy, Family Friendly, 2BDS ~ 95 WalkScore",Portland,Buckman,Entire home/apt,4,Entire rental unit,0.0,4.0
1184820466622482432,Private Apartment 1 block to PSU,Portland,Portland Downtown,Entire home/apt,3,Entire home,69.0,4.0
1239463225561343232,Dream Two-Bedroom in Laurelhurst ~ 97 WalkScore,Portland,Kerns,Entire home/apt,4,Entire home,129.0,4.0
1165582636997398528,Spacious Premium King with 24-Hour Gym Access,Portland,Goose Hollow,Private room,2,Room in boutique hotel,0.0,4.0
1239012635074051072,Peaceful Room in Alberta Arts Hostel,Portland,Sabin,Private room,1,Private room in guesthouse,38.0,4.0
42488541,Two bedroom Remodeled Gem,Portland,Buckman,Entire home/apt,8,Entire rental unit,70.0,4.0
714914707519927552,Wonderful den with private bedroom & bathroom,Portland,Piedmont,Private room,2,Private room in home,90.0,4.0
1158374501166884608,Cozy King | Elegant Ambiance + Premium Amenities,Portland,Portland Downtown,Private room,2,Room in boutique hotel,0.0,4.0
1035892014980037248,Relax and keep it simple home.,Portland,Mill Park,Entire home/apt,5,Entire home,199.0,4.0
